"# hourly global horizontal irradiance (W/m2), London, UK (51.5N -0.12E), 2023"
"# source: Open-Meteo ERA5 archive (open-meteo.com), CC-BY 4.0; local time Europe/London"
date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2023-04-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,194.0,343.0,422.0,422.0,401.0,280.0,267.0,359.0,351.0,128.0,96.0,43.0,18.0,0.0,0.0,0.0
2023-04-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,89.0,171.0,257.0,368.0,469.0,397.0,238.0,174.0,84.0,58.0,64.0,20.0,9.0,0.0,0.0,0.0
2023-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,54.0,118.0,139.0,191.0,263.0,563.0,450.0,509.0,409.0,407.0,229.0,131.0,56.0,1.0,0.0,0.0
2023-04-29,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0,215.0,341.0,483.0,607.0,746.0,798.0,730.0,493.0,487.0,406.0,273.0,196.0,66.0,2.0,0.0,0.0
2023-04-30,0.0,0.0,0.0,0.0,0.0,0.0,3.0,76.0,215.0,370.0,478.0,519.0,416.0,513.0,557.0,487.0,373.0,301.0,178.0,98.0,36.0,1.0,0.0,0.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,82.0,138.0,223.0,325.0,454.0,462.0,567.0,505.0,339.0,468.0,335.0,195.0,66.0,2.0,0.0,0.0
2023-05-02,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,60.0,104.0,199.0,219.0,253.0,393.0,292.0,292.0,366.0,323.0,225.0,159.0,67.0,3.0,0.0,0.0
2023-05-03,0.0,0.0,0.0,0.0,0.0,0.0,5.0,89.0,238.0,400.0,551.0,685.0,728.0,802.0,816.0,769.0,672.0,529.0,353.0,193.0,74.0,3.0,0.0,0.0
2023-05-04,0.0,0.0,0.0,0.0,0.0,0.0,6.0,65.0,147.0,315.0,452.0,562.0,547.0,652.0,408.0,292.0,300.0,410.0,271.0,155.0,73.0,4.0,0.0,0.0
2023-05-05,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.0,100.0,241.0,355.0,440.0,452.0,474.0,556.0,484.0,483.0,468.0,329.0,211.0,79.0,5.0,0.0,0.0
2023-05-06,0.0,0.0,0.0,0.0,0.0,0.0,7.0,49.0,125.0,115.0,309.0,283.0,175.0,124.0,124.0,216.0,130.0,150.0,147.0,70.0,42.0,2.0,0.0,0.0
2023-05-07,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,99.0,170.0,301.0,297.0,406.0,509.0,436.0,389.0,319.0,365.0,255.0,205.0,83.0,5.0,0.0,0.0
2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,10.0,81.0,210.0,275.0,171.0,158.0,281.0,234.0,188.0,476.0,310.0,137.0,95.0,41.0,26.0,2.0,0.0,0.0
2023-05-09,0.0,0.0,0.0,0.0,0.0,0.0,5.0,61.0,159.0,198.0,282.0,464.0,408.0,350.0,427.0,492.0,334.0,264.0,260.0,206.0,77.0,5.0,0.0,0.0
2023-05-10,0.0,0.0,0.0,0.0,0.0,0.0,11.0,105.0,249.0,400.0,554.0,638.0,711.0,674.0,681.0,414.0,353.0,460.0,277.0,111.0,72.0,8.0,0.0,0.0
2023-05-11,0.0,0.0,0.0,0.0,0.0,0.0,12.0,97.0,208.0,341.0,473.0,630.0,652.0,230.0,452.0,424.0,601.0,382.0,323.0,175.0,95.0,10.0,0.0,0.0
2023-05-12,0.0,0.0,0.0,0.0,0.0,0.0,5.0,39.0,89.0,156.0,228.0,265.0,240.0,146.0,222.0,248.0,185.0,141.0,128.0,88.0,27.0,3.0,0.0,0.0
2023-05-13,0.0,0.0,0.0,0.0,0.0,0.0,7.0,44.0,102.0,195.0,268.0,243.0,282.0,428.0,263.0,397.0,543.0,482.0,359.0,221.0,103.0,12.0,0.0,0.0
2023-05-14,0.0,0.0,0.0,0.0,0.0,0.0,11.0,57.0,122.0,205.0,333.0,511.0,677.0,768.0,782.0,696.0,627.0,420.0,239.0,177.0,69.0,11.0,0.0,0.0
2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.0,85.0,108.0,326.0,603.0,733.0,784.0,391.0,495.0,361.0,428.0,351.0,223.0,97.0,13.0,0.0,0.0
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.0,20.0,129.0,283.0,444.0,594.0,709.0,672.0,638.0,729.0,582.0,402.0,396.0,317.0,198.0,96.0,14.0,0.0,0.0
2023-05-17,0.0,0.0,0.0,0.0,0.0,0.0,21.0,125.0,276.0,440.0,575.0,584.0,453.0,584.0,587.0,475.0,367.0,379.0,307.0,150.0,98.0,12.0,0.0,0.0
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.0,18.0,119.0,198.0,251.0,335.0,547.0,648.0,688.0,746.0,666.0,526.0,425.0,281.0,223.0,93.0,14.0,0.0,0.0
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0,13.0,84.0,145.0,219.0,178.0,134.0,326.0,411.0,571.0,708.0,547.0,509.0,345.0,225.0,106.0,18.0,0.0,0.0
2023-05-20,0.0,0.0,0.0,0.0,0.0,0.0,27.0,140.0,292.0,453.0,602.0,725.0,687.0,675.0,635.0,557.0,574.0,521.0,383.0,243.0,122.0,21.0,0.0,0.0
2023-05-21,0.0,0.0,0.0,0.0,0.0,0.0,28.0,142.0,296.0,456.0,604.0,679.0,459.0,440.0,420.0,456.0,330.0,335.0,238.0,182.0,98.0,20.0,0.0,0.0
2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0,22.0,49.0,85.0,196.0,340.0,569.0,712.0,662.0,574.0,378.0,405.0,531.0,428.0,273.0,130.0,23.0,0.0,0.0
2023-05-23,0.0,0.0,0.0,0.0,0.0,0.0,30.0,139.0,264.0,420.0,602.0,663.0,574.0,639.0,341.0,468.0,374.0,421.0,281.0,198.0,103.0,21.0,0.0,0.0
