"# hourly global horizontal irradiance (W/m2), Keflavik, Iceland (NAS Keflavik area) (63.99N -22.56E), 2023"
"# source: Open-Meteo ERA5 archive (open-meteo.com), CC-BY 4.0; local time auto"
date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2023-07-06,3.0,0.0,0.0,0.0,1.0,26.0,86.0,177.0,289.0,408.0,519.0,616.0,692.0,662.0,743.0,745.0,702.0,629.0,529.0,421.0,306.0,193.0,100.0,35.0
2023-07-07,3.0,0.0,0.0,0.0,1.0,26.0,80.0,163.0,274.0,380.0,494.0,601.0,676.0,737.0,758.0,737.0,690.0,611.0,532.0,417.0,292.0,186.0,93.0,30.0
2023-07-08,2.0,0.0,0.0,0.0,1.0,25.0,87.0,177.0,286.0,399.0,508.0,602.0,679.0,729.0,744.0,727.0,679.0,593.0,511.0,336.0,172.0,77.0,71.0,32.0
2023-07-09,2.0,0.0,0.0,0.0,1.0,23.0,75.0,159.0,258.0,350.0,473.0,570.0,652.0,670.0,691.0,689.0,669.0,616.0,534.0,428.0,312.0,200.0,100.0,27.0
2023-07-10,2.0,0.0,0.0,0.0,0.0,22.0,84.0,163.0,239.0,228.0,260.0,335.0,383.0,719.0,691.0,621.0,573.0,467.0,451.0,270.0,175.0,99.0,38.0,10.0
2023-07-11,0.0,0.0,0.0,0.0,0.0,9.0,30.0,42.0,75.0,231.0,204.0,347.0,647.0,732.0,744.0,741.0,696.0,624.0,529.0,421.0,306.0,196.0,100.0,31.0
2023-07-12,1.0,0.0,0.0,0.0,0.0,21.0,79.0,159.0,249.0,387.0,505.0,591.0,674.0,729.0,750.0,738.0,693.0,622.0,527.0,416.0,301.0,191.0,96.0,29.0
2023-07-13,1.0,0.0,0.0,0.0,0.0,19.0,77.0,162.0,263.0,377.0,440.0,498.0,412.0,502.0,456.0,460.0,467.0,462.0,392.0,339.0,224.0,109.0,31.0,7.0
2023-07-14,0.0,0.0,0.0,0.0,0.0,8.0,34.0,80.0,105.0,202.0,280.0,282.0,398.0,640.0,625.0,657.0,635.0,517.0,421.0,358.0,229.0,156.0,80.0,19.0
2023-07-15,0.0,0.0,0.0,0.0,0.0,11.0,39.0,52.0,96.0,158.0,284.0,293.0,447.0,462.0,493.0,599.0,636.0,556.0,468.0,357.0,279.0,165.0,80.0,21.0
2023-07-16,0.0,0.0,0.0,0.0,0.0,13.0,53.0,130.0,228.0,317.0,436.0,536.0,645.0,712.0,687.0,705.0,674.0,607.0,507.0,381.0,263.0,175.0,88.0,24.0
2023-07-17,0.0,0.0,0.0,0.0,0.0,14.0,73.0,164.0,272.0,387.0,487.0,533.0,593.0,662.0,739.0,730.0,666.0,521.0,423.0,392.0,289.0,174.0,83.0,20.0
2023-07-18,0.0,0.0,0.0,0.0,0.0,13.0,68.0,154.0,249.0,333.0,433.0,523.0,594.0,698.0,729.0,720.0,678.0,605.0,511.0,401.0,285.0,175.0,72.0,17.0
2023-07-19,0.0,0.0,0.0,0.0,0.0,6.0,20.0,47.0,44.0,165.0,392.0,386.0,453.0,664.0,711.0,644.0,654.0,596.0,502.0,388.0,226.0,86.0,26.0,6.0
2023-07-20,0.0,0.0,0.0,0.0,0.0,2.0,13.0,24.0,43.0,63.0,86.0,135.0,231.0,151.0,203.0,238.0,187.0,152.0,205.0,177.0,95.0,44.0,21.0,4.0
2023-07-21,0.0,0.0,0.0,0.0,0.0,5.0,40.0,82.0,146.0,168.0,220.0,384.0,443.0,429.0,516.0,407.0,360.0,382.0,288.0,158.0,149.0,94.0,47.0,13.0
2023-07-22,0.0,0.0,0.0,0.0,0.0,7.0,55.0,132.0,208.0,334.0,392.0,340.0,329.0,323.0,429.0,289.0,239.0,212.0,333.0,339.0,177.0,130.0,68.0,12.0
2023-07-23,0.0,0.0,0.0,0.0,0.0,4.0,27.0,66.0,118.0,247.0,341.0,248.0,194.0,505.0,545.0,624.0,554.0,391.0,205.0,168.0,168.0,57.0,25.0,5.0
2023-07-24,0.0,0.0,0.0,0.0,0.0,5.0,44.0,107.0,196.0,293.0,287.0,281.0,287.0,277.0,259.0,231.0,334.0,252.0,198.0,163.0,112.0,74.0,35.0,6.0
2023-07-25,0.0,0.0,0.0,0.0,0.0,2.0,21.0,54.0,124.0,166.0,163.0,165.0,274.0,352.0,383.0,397.0,313.0,283.0,244.0,201.0,136.0,63.0,24.0,4.0
2023-07-26,0.0,0.0,0.0,0.0,0.0,1.0,14.0,84.0,178.0,297.0,320.0,447.0,330.0,175.0,114.0,239.0,296.0,448.0,360.0,208.0,107.0,53.0,32.0,4.0
2023-07-27,0.0,0.0,0.0,0.0,0.0,3.0,45.0,117.0,226.0,348.0,461.0,534.0,562.0,648.0,615.0,589.0,473.0,561.0,415.0,301.0,226.0,142.0,49.0,5.0
2023-07-28,0.0,0.0,0.0,0.0,0.0,2.0,35.0,113.0,210.0,313.0,426.0,524.0,589.0,532.0,369.0,354.0,411.0,439.0,421.0,357.0,239.0,143.0,56.0,5.0
2023-07-29,0.0,0.0,0.0,0.0,0.0,2.0,41.0,122.0,218.0,293.0,267.0,205.0,281.0,259.0,319.0,360.0,276.0,177.0,156.0,101.0,47.0,30.0,11.0,1.0
2023-07-30,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,45.0,82.0,96.0,130.0,114.0,124.0,137.0,143.0,150.0,224.0,151.0,128.0,93.0,93.0,41.0,3.0
2023-07-31,0.0,0.0,0.0,0.0,0.0,1.0,24.0,79.0,164.0,284.0,401.0,479.0,552.0,435.0,427.0,605.0,544.0,469.0,389.0,307.0,208.0,115.0,42.0,3.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,31.0,104.0,181.0,287.0,378.0,457.0,561.0,653.0,641.0,643.0,629.0,551.0,463.0,327.0,224.0,132.0,45.0,2.0
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,29.0,105.0,207.0,320.0,435.0,534.0,609.0,660.0,687.0,676.0,631.0,558.0,463.0,352.0,237.0,128.0,42.0,2.0
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,27.0,105.0,197.0,265.0,310.0,243.0,352.0,355.0,429.0,510.0,463.0,380.0,328.0,256.0,170.0,86.0,34.0,1.0
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,10.0,44.0,80.0,136.0,199.0,196.0,250.0,298.0,283.0,278.0,337.0,370.0,293.0,210.0,115.0,68.0,22.0,0.0
2023-08-05,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,53.0,89.0,153.0,297.0,254.0,297.0,418.0,324.0,397.0,377.0,228.0,217.0,143.0,82.0,23.0,0.0
2023-08-06,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,60.0,180.0,260.0,209.0,177.0,378.0,298.0,144.0,205.0,358.0,271.0,161.0,145.0,78.0,23.0,0.0
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,13.0,67.0,141.0,229.0,374.0,450.0,407.0,370.0,433.0,273.0,360.0,297.0,237.0,153.0,98.0,50.0,14.0,0.0
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,8.0,43.0,85.0,249.0,295.0,403.0,481.0,256.0,324.0,400.0,487.0,478.0,402.0,309.0,206.0,101.0,24.0,0.0
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,14.0,79.0,165.0,251.0,402.0,512.0,601.0,645.0,599.0,548.0,340.0,309.0,192.0,136.0,59.0,31.0,5.0,0.0
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,26.0,26.0,59.0,80.0,131.0,252.0,225.0,238.0,225.0,197.0,300.0,237.0,138.0,62.0,16.0,0.0
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,41.0,131.0,159.0,189.0,141.0,309.0,189.0,269.0,244.0,292.0,244.0,166.0,119.0,52.0,12.0,0.0
2023-08-12,0.0,0.0,0.0,0.0,0.0,0.0,8.0,53.0,114.0,231.0,327.0,464.0,549.0,524.0,459.0,463.0,322.0,283.0,249.0,267.0,178.0,83.0,14.0,0.0
2023-08-13,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,78.0,148.0,242.0,403.0,540.0,540.0,602.0,599.0,564.0,499.0,420.0,308.0,192.0,86.0,13.0,0.0
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,7.0,68.0,169.0,273.0,382.0,471.0,545.0,598.0,636.0,612.0,565.0,503.0,404.0,294.0,172.0,69.0,9.0,0.0
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,121.0,181.0,184.0,169.0,241.0,370.0,330.0,364.0,320.0,341.0,259.0,205.0,64.0,19.0,4.0,0.0
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,69.0,102.0,130.0,121.0,175.0,223.0,221.0,329.0,290.0,196.0,165.0,164.0,91.0,44.0,5.0,0.0
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,17.0,46.0,61.0,55.0,64.0,82.0,74.0,67.0,56.0,61.0,62.0,75.0,39.0,11.0,1.0,0.0
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,13.0,19.0,32.0,90.0,136.0,109.0,105.0,126.0,71.0,84.0,59.0,30.0,23.0,23.0,1.0,0.0
