"# hourly global horizontal irradiance (W/m2), Abu Dhabi area (Gulf desert) (24.45N 54.4E), 2023"
"# source: Open-Meteo ERA5 archive (open-meteo.com), CC-BY 4.0; local time Asia/Dubai"
date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2023-07-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,211.0,395.0,585.0,736.0,833.0,872.0,840.0,748.0,598.0,407.0,199.0,60.0,0.0,0.0,0.0,0.0
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,219.0,406.0,590.0,743.0,843.0,876.0,845.0,747.0,593.0,403.0,214.0,59.0,0.0,0.0,0.0,0.0
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,196.0,398.0,593.0,727.0,755.0,846.0,811.0,716.0,552.0,387.0,206.0,51.0,0.0,0.0,0.0,0.0
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,159.0,234.0,451.0,636.0,835.0,872.0,847.0,743.0,589.0,404.0,211.0,57.0,0.0,0.0,0.0,0.0
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,218.0,412.0,597.0,746.0,842.0,874.0,840.0,743.0,591.0,403.0,210.0,57.0,0.0,0.0,0.0,0.0
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,196.0,409.0,594.0,739.0,782.0,758.0,774.0,730.0,594.0,407.0,213.0,56.0,0.0,0.0,0.0,0.0
2023-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,218.0,414.0,603.0,753.0,848.0,879.0,849.0,754.0,601.0,264.0,207.0,56.0,0.0,0.0,0.0,0.0
2023-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,225.0,426.0,617.0,770.0,867.0,899.0,865.0,765.0,611.0,421.0,219.0,57.0,0.0,0.0,0.0,0.0
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,222.0,423.0,615.0,765.0,861.0,900.0,867.0,767.0,611.0,418.0,217.0,56.0,0.0,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,227.0,430.0,625.0,782.0,881.0,914.0,877.0,775.0,618.0,422.0,219.0,55.0,0.0,0.0,0.0,0.0
