"# hourly global horizontal irradiance (W/m2), San Nicolas Island area (33.25N 119.5W), 2023"
"# source: Open-Meteo ERA5 archive (open-meteo.com), CC-BY 4.0; local time America/Los_Angeles"
date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2023-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,178.0,398.0,611.0,789.0,915.0,977.0,968.0,890.0,765.0,590.0,373.0,155.0,12.0,0.0,0.0,0.0
2023-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,179.0,397.0,606.0,781.0,905.0,967.0,965.0,896.0,766.0,586.0,375.0,158.0,13.0,0.0,0.0,0.0
2023-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,183.0,401.0,611.0,785.0,907.0,970.0,953.0,883.0,751.0,539.0,346.0,142.0,13.0,0.0,0.0,0.0
2023-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,184.0,400.0,606.0,779.0,903.0,962.0,954.0,888.0,749.0,565.0,322.0,121.0,12.0,0.0,0.0,0.0
2023-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,104.0,260.0,411.0,583.0,783.0,952.0,969.0,902.0,773.0,597.0,386.0,164.0,15.0,0.0,0.0,0.0
2023-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,190.0,410.0,621.0,793.0,917.0,982.0,974.0,902.0,772.0,593.0,267.0,120.0,12.0,0.0,0.0,0.0
2023-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,142.0,336.0,530.0,710.0,803.0,920.0,932.0,881.0,745.0,590.0,355.0,149.0,11.0,0.0,0.0,0.0
2023-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,92.0,197.0,380.0,521.0,615.0,627.0,800.0,791.0,619.0,460.0,324.0,123.0,9.0,0.0,0.0,0.0
2023-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,81.0,230.0,385.0,438.0,547.0,637.0,763.0,681.0,591.0,392.0,215.0,92.0,10.0,0.0,0.0,0.0
2023-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,79.0,216.0,346.0,409.0,525.0,695.0,657.0,608.0,483.0,397.0,240.0,104.0,12.0,0.0,0.0,0.0
2023-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,77.0,160.0,326.0,433.0,577.0,600.0,603.0,550.0,580.0,372.0,206.0,74.0,9.0,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,204.0,423.0,570.0,664.0,828.0,976.0,949.0,838.0,776.0,596.0,384.0,171.0,19.0,0.0,0.0,0.0
2023-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,163.0,312.0,425.0,722.0,693.0,692.0,724.0,707.0,504.0,499.0,370.0,175.0,20.0,0.0,0.0,0.0
2023-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,194.0,409.0,620.0,765.0,895.0,942.0,930.0,867.0,704.0,382.0,123.0,114.0,14.0,0.0,0.0,0.0
2023-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,175.0,339.0,572.0,736.0,869.0,893.0,841.0,714.0,518.0,429.0,236.0,93.0,17.0,0.0,0.0,0.0
2023-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,195.0,395.0,598.0,782.0,918.0,979.0,974.0,906.0,778.0,603.0,395.0,182.0,24.0,0.0,0.0,0.0
2023-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,220.0,435.0,639.0,808.0,926.0,985.0,978.0,905.0,773.0,600.0,383.0,181.0,24.0,0.0,0.0,0.0
2023-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,219.0,430.0,630.0,795.0,916.0,975.0,971.0,902.0,776.0,603.0,397.0,185.0,25.0,0.0,0.0,0.0
2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,221.0,441.0,646.0,816.0,937.0,998.0,994.0,924.0,796.0,620.0,411.0,194.0,27.0,0.0,0.0,0.0
2023-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,219.0,425.0,657.0,822.0,936.0,991.0,981.0,907.0,778.0,602.0,402.0,188.0,26.0,0.0,0.0,0.0
2023-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,215.0,430.0,642.0,806.0,923.0,987.0,983.0,916.0,790.0,617.0,408.0,194.0,29.0,0.0,0.0,0.0
